time,HDifHor,HDirNor,HGloHor,HHorIR,TBlaSky,TDewPoi,TDryBul,TWetBul,ceiHei,cloTim,nOpa,nTot,relHum,solAlt,solDec,solHouAng,solTim,solZen,winDir,winSpe,lat,lon,pAtm
27939600.0,111.92188,1.0,112.92495,346.0,279.4832,281.45,284.25,282.74658,430.0,27939600.0,1.0,1.0,0.83,0.3171434,-0.34650055,2028.7783,27940904.0,1.2536529,3.1415927,9.3,0.7326892018318176,-1.5344934463500977,101325.0
27943200.0,108.560455,0.5833333,109.106064,347.0,279.73993,282.55,284.25,283.3748,340.0,27943200.0,1.0,1.0,0.9,0.42092526,-0.34665853,2029.04,27944504.0,1.1498711,3.1415927,10.8,0.7326892018318176,-1.5344934463500977,101325.0
27946800.0,190.87671,0.0,190.5145,350.0,280.3304,282.55,284.85,283.59232,430.0,27946800.0,1.0,1.0,0.86,0.48028508,-0.34681636,2029.3018,27948102.0,1.0905112,3.3161256,8.8,0.7326892018318176,-1.5344934463500977,101325.0
27950400.0,229.37662,1.1875,230.10806,350.0,280.21368,282.05,284.85,283.3158,370.0,27950400.0,1.0,1.0,0.83,0.48758456,-0.346974,2029.5636,27951702.0,1.0832118,3.1415927,12.4,0.7326892018318176,-1.5344934463500977,101325.0
27954000.0,196.6027,1.5,197.64938,353.0,280.96234,283.15,285.35,284.07138,310.0,27954000.0,1.0,1.0,0.86,0.441778,-0.34713146,2029.8253,27955302.0,1.1290183,3.3161256,11.3,0.7326892018318176,-1.5344934463500977,101325.0
27957600.0,160.7818,0.5,161.50284,364.0,283.03214,284.85,287.05,285.79865,340.0,27957600.0,1.0,1.0,0.87,0.3490256,-0.34728873,2030.087,27958900.0,1.2217708,2.9670596,11.3,0.7326892018318176,-1.5344934463500977,101325.0
27961200.0,102.18567,0.41666666,101.95439,367.0,283.64102,285.35,287.55,286.27927,370.0,27961200.0,1.0,1.0,0.87,0.21938033,-0.34744585,2030.3488,27962500.0,1.351416,3.1415927,10.8,0.7326892018318176,-1.5344934463500977,101325.0
27964800.0,24.70055,0.45833334,24.677885,370.0,284.23285,285.35,288.15,286.54886,460.0,27964800.0,1.0,1.0,0.84,0.06298534,-0.34760275,2030.6106,27966100.0,1.507811,3.3161256,10.3,0.7326892018318176,-1.5344934463500977,101325.0
27968400.0,1.3846154,0.0,1.3846154,370.0,284.23285,285.35,288.15,286.54886,520.0,27968400.0,1.0,1.0,0.84,-0.111760326,-0.34775952,2030.8723,27969698.0,1.6825566,3.4906585,9.8,0.7326892018318176,-1.5344934463500977,101325.0
27972000.0,0.0,0.0,0.0,347.0,279.69577,279.85,284.85,282.27954,1010.0,27972000.0,1.0,1.0,0.72,-0.29831445,-0.3479161,2031.134,27973298.0,1.8691108,4.712389,9.3,0.7326892018318176,-1.5344934463500977,101325.0
27975600.0,0.0,0.0,0.0,334.0,277.0967,275.95,283.15,279.72385,1400.0,27975600.0,1.0,1.0,0.61,-0.4913128,-0.3480725,2031.3958,27976898.0,2.0621092,4.537856,7.2,0.7326892018318176,-1.5344934463500977,101325.0
27979200.0,0.0,0.0,0.0,310.0,271.9079,275.35,282.55,279.19968,1830.0,27979200.0,0.7,0.7,0.61,-0.6854758,-0.3482287,2031.6576,27980496.0,2.256272,4.363323,8.2,0.7326892018318176,-1.5344934463500977,101325.0
27982800.0,0.0,0.0,0.0,289.0,267.18002,274.85,280.95,278.2211,2000.0,27982800.0,0.2,0.2,0.66,-0.8736953,-0.34838474,2031.9193,27984096.0,2.4444916,4.1887903,10.3,0.7326892018318176,-1.5344934463500977,101325.0
27986400.0,0.0,0.0,0.0,273.0,263.33786,269.85,278.15,274.88742,2000.0,27986400.0,0.2,0.7,0.55,-1.0425336,-0.3485406,2032.181,27987696.0,2.61333,4.363323,6.7,0.7326892018318176,-1.5344934463500977,101325.0
27990000.0,0.0,0.0,0.0,254.0,258.59402,267.55,275.95,272.98972,2000.0,27990000.0,0.0,0.0,0.55,-1.1614442,-0.3486963,2032.4427,27991294.0,2.7322404,4.363323,10.3,0.7326892018318176,-1.5344934463500977,101325.0
27993600.0,0.0,0.0,0.0,248.0,257.3,266.45,274.85,271.97122,2000.0,27993600.0,0.0,0.0,0.54,-1.1787916,-0.3488518,2032.7045,27994894.0,2.749588,4.1887903,8.8,0.7326892018318176,-1.5344934463500977,101325.0
27997200.0,0.0,0.0,0.0,244.0,256.00616,265.35,273.75,271.01788,2000.0,27997200.0,0.0,0.0,0.54,-1.0833542,-0.34900713,2032.9663,27998492.0,2.6541505,4.363323,9.3,0.7326892018318176,-1.5344934463500977,101325.0
28000800.0,0.0,0.0,0.0,250.0,257.5969,265.35,272.55,270.26202,2000.0,28000800.0,0.3,0.3,0.59,-0.92450607,-0.34916228,2033.228,28002092.0,2.4953024,4.1887903,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28004400.0,0.0,0.0,0.0,245.0,256.4923,265.35,272.05,269.93002,2000.0,28004400.0,0.2,0.2,0.61,-0.7400569,-0.34931725,2033.4897,28005692.0,2.3108532,4.363323,9.8,0.7326892018318176,-1.5344934463500977,101325.0
28008000.0,0.0,0.0,0.0,233.0,253.26823,264.85,270.95,269.05008,2000.0,28008000.0,0.0,0.0,0.63,-0.5468633,-0.34947205,2033.7515,28009290.0,2.1176596,4.363323,7.7,0.7326892018318176,-1.5344934463500977,101325.0
28011600.0,0.0,0.0,0.0,231.0,252.7074,264.85,270.35,268.66046,2000.0,28011600.0,0.0,0.0,0.66,-0.35318416,-0.34962666,2034.0133,28012890.0,1.9239805,4.886922,8.2,0.7326892018318176,-1.5344934463500977,101325.0
28015200.0,0.0,0.0,0.5882353,227.0,251.67918,264.85,269.25,267.94113,2000.0,28015200.0,0.0,0.0,0.72,-0.16457137,-0.3497811,2034.275,28016490.0,1.7353677,4.712389,7.7,0.7326892018318176,-1.5344934463500977,101325.0
28018800.0,17.108974,85.43918,18.022877,225.0,251.06914,264.25,268.75,267.42938,2000.0,28018800.0,0.0,0.0,0.71,0.013754146,-0.34993535,2034.5367,28020088.0,1.5570421,4.363323,8.8,0.7326892018318176,-1.5344934463500977,101325.0
28022400.0,51.95712,367.81955,128.42871,229.0,252.09677,264.25,269.85,268.20398,2000.0,28022400.0,0.0,0.1,0.66,0.1756619,-0.35008943,2034.7985,28023688.0,1.3951344,4.712389,9.8,0.7326892018318176,-1.5344934463500977,101325.0
28026000.0,91.4955,510.98508,247.22884,231.0,252.7074,264.85,270.35,268.66046,2000.0,28026000.0,0.0,0.4,0.66,0.31331825,-0.35024333,2035.0603,28027288.0,1.2574781,5.061455,8.2,0.7326892018318176,-1.5344934463500977,101325.0
28029600.0,106.3353,615.89307,358.63556,242.0,255.50714,264.85,272.05,269.76218,2000.0,28029600.0,0.1,0.4,0.58,0.4170127,-0.35039705,2035.322,28030886.0,1.1537837,4.712389,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28033200.0,96.106895,756.73553,453.8109,241.0,255.32468,264.85,273.15,270.49637,2000.0,28033200.0,0.0,0.2,0.54,0.47642422,-0.3505506,2035.5837,28034486.0,1.0943722,4.886922,9.3,0.7326892018318176,-1.5344934463500977,101325.0
28036800.0,94.78788,732.325,441.92917,245.0,256.35287,264.85,274.25,271.1983,2000.0,28036800.0,0.0,0.1,0.5,0.48395863,-0.35070395,2035.8455,28038086.0,1.0868376,4.712389,7.2,0.7326892018318176,-1.5344934463500977,101325.0
28040400.0,95.86806,660.1422,382.4851,252.0,258.13687,264.85,274.85,271.5789,2000.0,28040400.0,0.1,0.1,0.48,0.43854368,-0.35085714,2036.1072,28041684.0,1.1322527,4.712389,7.2,0.7326892018318176,-1.5344934463500977,101325.0
28044000.0,105.21528,435.16983,261.03726,254.0,258.60648,264.85,275.35,271.86618,2000.0,28044000.0,0.1,0.3,0.46,0.34625462,-0.35101014,2036.369,28045284.0,1.2245417,4.886922,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28047600.0,85.090614,218.29523,127.166664,255.0,258.86295,264.25,274.85,271.44724,2000.0,28047600.0,0.2,0.8,0.46,0.21705936,-0.35116297,2036.6307,28048882.0,1.353737,4.712389,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28051200.0,26.089941,79.89929,34.075756,251.0,257.97345,264.85,273.75,270.89456,2000.0,28051200.0,0.2,0.7,0.52,0.0610504,-0.35131562,2036.8925,28052482.0,1.509746,4.712389,7.2,0.7326892018318176,-1.5344934463500977,101325.0
28054800.0,0.7777778,1.5934066,1.5909091,249.0,257.4755,264.85,272.55,270.0893,2000.0,28054800.0,0.3,0.4,0.56,-0.113394596,-0.3514681,2037.1542,28056082.0,1.6841909,4.363323,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28058400.0,0.0,0.0,0.0,234.0,253.5915,264.25,271.45,269.2304,2000.0,28058400.0,0.0,0.0,0.58,-0.29974285,-0.35162038,2037.416,28059680.0,1.8705392,4.712389,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28062000.0,0.0,0.0,0.0,233.0,253.1244,264.25,270.95,268.94485,2000.0,28062000.0,0.0,0.0,0.61,-0.49264255,-0.3517725,2037.6777,28063280.0,2.063439,4.886922,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28065600.0,0.0,0.0,0.0,230.0,252.44385,263.75,270.35,268.4061,2000.0,28065600.0,0.0,0.0,0.61,-0.68684363,-0.35192442,2037.9395,28066880.0,2.25764,4.886922,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28069200.0,0.0,0.0,0.0,237.0,254.35794,263.15,270.35,268.25278,2000.0,28069200.0,0.2,0.2,0.58,-0.87530315,-0.35207614,2038.2012,28070478.0,2.4460995,5.061455,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28072800.0,0.0,0.0,0.0,232.0,253.05537,262.05,269.25,267.27148,2000.0,28072800.0,0.2,0.6,0.58,-1.0447056,-0.35222772,2038.4629,28074078.0,2.615502,5.4105206,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28076400.0,0.0,0.0,0.0,259.0,260.0074,261.45,269.25,267.12662,3660.0,28076400.0,1.0,1.0,0.55,-1.1645669,-0.3523791,2038.7247,28077676.0,2.7353632,5.5850534,6.7,0.7326892018318176,-1.5344934463500977,101325.0
28080000.0,0.0,0.0,0.0,234.0,253.56038,261.45,268.75,266.8242,2000.0,28080000.0,0.4,1.0,0.58,-1.182626,-0.3525303,2038.9865,28081276.0,2.7534223,5.2359877,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28083600.0,0.0,0.0,0.0,233.0,253.06096,261.45,268.75,266.8242,2000.0,28083600.0,0.3,1.0,0.58,-1.0870749,-0.35268134,2039.2482,28084876.0,2.6578712,5.5850534,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28087200.0,0.0,0.0,0.0,233.0,253.06096,261.45,268.75,266.8242,2000.0,28087200.0,0.3,1.0,0.58,-0.9279251,-0.35283217,2039.5099,28088474.0,2.4987214,0.17453292,2.6,0.7326892018318176,-1.5344934463500977,101325.0
28090800.0,0.0,0.0,0.0,233.0,253.20786,262.05,268.75,266.91782,2000.0,28090800.0,0.3,1.0,0.6,-0.74329793,-0.35298285,2039.7717,28092074.0,2.3140943,0.5235988,2.6,0.7326892018318176,-1.5344934463500977,101325.0
28094400.0,0.0,0.0,0.0,234.0,253.53177,261.45,269.25,267.12662,2000.0,28094400.0,0.3,1.0,0.55,-0.55004996,-0.35313332,2040.0334,28095674.0,2.1208463,0.87266463,2.1,0.7326892018318176,-1.5344934463500977,101325.0
28098000.0,0.0,0.0,0.0,234.0,253.53177,261.45,269.25,267.12662,2000.0,28098000.0,0.3,1.0,0.55,-0.35640493,-0.3532836,2040.2952,28099272.0,1.9272013,6.2831855,3.1,0.7326892018318176,-1.5344934463500977,101325.0
28101600.0,0.0,0.0,0.0,233.0,253.20786,262.05,268.75,266.91782,2000.0,28101600.0,0.3,1.0,0.6,-0.16788858,-0.35343373,2040.5569,28102872.0,1.7386849,6.2831855,1.5,0.7326892018318176,-1.5344934463500977,101325.0
28105200.0,8.7027025,3.1352458,9.165094,248.0,257.09958,262.55,269.25,267.36777,2740.0,28105200.0,0.8,1.0,0.6,0.010298102,-0.3535837,2040.8186,28106472.0,1.5604982,0.17453292,3.6,0.7326892018318176,-1.5344934463500977,101325.0
28108800.0,51.68569,20.239754,56.18065,256.0,259.34647,263.75,269.85,268.0556,2740.0,28108800.0,0.9,1.0,0.63,0.17204727,-0.35373345,2041.0804,28110070.0,1.398749,5.4105206,2.1,0.7326892018318176,-1.5344934463500977,101325.0
28112400.0,94.12054,17.091417,98.38887,274.0,263.6917,265.35,272.05,269.93002,2740.0,28112400.0,1.0,1.0,0.61,0.30956036,-0.353883,2041.3422,28113670.0,1.261236,4.886922,2.1,0.7326892018318176,-1.5344934463500977,101325.0
28116000.0,136.568,5.8710823,139.66432,282.0,265.6132,266.45,273.75,271.32446,1220.0,28116000.0,1.0,1.0,0.59,0.4131821,-0.3540324,2041.6039,28117268.0,1.1576142,2.268928,3.1,0.7326892018318176,-1.5344934463500977,101325.0
28119600.0,173.51767,6.553125,176.35106,285.0,266.37054,267.55,274.25,271.9535,4570.0,28119600.0,1.0,1.0,0.62,0.4726588,-0.35418162,2041.8656,28120868.0,1.0981375,2.6179938,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28123200.0,166.08626,6.131696,169.0,291.0,267.5872,268.15,275.35,272.73538,3050.0,28123200.0,1.0,1.0,0.59,0.48043737,-0.35433066,2042.1274,28124468.0,1.090359,2.443461,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28126800.0,152.06201,7.415179,155.0,295.0,268.50732,267.55,276.45,273.2814,3050.0,28126800.0,1.0,1.0,0.53,0.4354179,-0.3544795,2042.3892,28128066.0,1.1353785,2.443461,3.6,0.7326892018318176,-1.5344934463500977,101325.0
28130400.0,135.73482,39.931206,143.5,297.0,268.96533,267.05,277.05,273.4309,3050.0,28130400.0,1.0,1.0,0.48,0.34359196,-0.35462818,2042.6509,28131666.0,1.2272043,1.2217305,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28134000.0,87.930305,40.0,103.28409,289.0,267.21802,267.55,277.05,273.65,3050.0,28134000.0,0.9,1.0,0.51,0.2148447,-0.35477665,2042.9126,28135264.0,1.3559517,1.5707964,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28137600.0,28.749908,5.117009,28.21591,281.0,265.3697,268.15,276.45,273.4221,3050.0,28137600.0,0.8,1.0,0.55,0.059219494,-0.35492495,2043.1743,28138864.0,1.5115769,1.2217305,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28141200.0,0.84210527,1.5142857,2.25,282.0,265.51614,268.75,276.45,273.56223,3050.0,28141200.0,0.8,0.8,0.57,-0.114926405,-0.35507306,2043.4362,28142464.0,1.6857227,1.5707964,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28144800.0,0.0,0.0,0.0,278.0,264.5906,269.25,276.45,273.77142,2440.0,28144800.0,0.7,0.7,0.6,-0.30106902,-0.355221,2043.6979,28146062.0,1.8718654,1.7453293,7.2,0.7326892018318176,-1.5344934463500977,101325.0
28148400.0,0.0,0.0,0.0,252.0,258.3173,268.75,275.35,272.93314,2000.0,28148400.0,0.0,0.0,0.62,-0.4938685,-0.35536876,2043.9596,28149662.0,2.0646648,2.0943952,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28152000.0,0.0,0.0,0.0,250.0,257.706,268.15,274.85,272.48816,2000.0,28152000.0,0.0,0.0,0.62,-0.6881034,-0.35551634,2044.2213,28153262.0,2.2588997,2.0943952,6.7,0.7326892018318176,-1.5344934463500977,101325.0
28155600.0,0.0,0.0,0.0,270.0,262.7938,268.15,274.85,272.48816,1830.0,28155600.0,0.7,0.7,0.62,-0.8767954,-0.35566372,2044.483,28156860.0,2.4475918,1.9198622,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28159200.0,0.0,0.0,0.0,286.0,266.45157,268.75,275.95,273.26288,1830.0,28159200.0,0.9,0.9,0.59,-1.0467527,-0.35581094,2044.7449,28160460.0,2.617549,1.5707964,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28162800.0,0.0,0.0,0.0,270.0,262.77533,269.25,275.35,273.0644,1830.0,28162800.0,0.6,0.6,0.64,-1.1675657,-0.35595796,2045.0066,28164058.0,2.738362,2.0943952,6.7,0.7326892018318176,-1.5344934463500977,101325.0
28166400.0,0.0,0.0,0.0,284.0,266.13962,269.85,275.35,273.26044,1830.0,28166400.0,0.9,0.9,0.67,-1.1863656,-0.3561048,2045.2683,28167658.0,2.7571619,2.268928,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28170000.0,0.0,0.0,0.0,292.0,267.85748,269.25,275.35,273.0644,1370.0,28170000.0,1.0,1.0,0.64,-1.0907309,-0.35625145,2045.53,28171258.0,2.6615272,2.268928,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28173600.0,0.0,0.0,0.0,290.0,267.51746,269.85,274.85,272.9981,1010.0,28173600.0,1.0,1.0,0.7,-0.9312981,-0.35639793,2045.7917,28174856.0,2.5020945,2.443461,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28177200.0,0.0,0.0,0.0,291.0,267.639,270.35,274.85,273.18756,460.0,28177200.0,1.0,1.0,0.73,-0.7465026,-0.35654423,2046.0536,28178456.0,2.317299,2.0943952,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28180800.0,0.0,0.0,0.0,292.0,267.90503,271.45,274.85,273.5636,430.0,28180800.0,1.0,1.0,0.79,-0.5532039,-0.35669032,2046.3153,28182056.0,2.1240003,2.268928,3.6,0.7326892018318176,-1.5344934463500977,101325.0
28184400.0,0.0,0.0,0.0,291.0,267.72675,273.15,274.25,273.77823,340.0,28184400.0,1.0,1.0,0.92,-0.35959226,-0.35683626,2046.577,28185654.0,1.9303886,2.7925267,3.1,0.7326892018318176,-1.5344934463500977,101325.0
28188000.0,0.0,0.0,0.0,292.0,267.8692,273.75,274.25,274.01486,180.0,28188000.0,1.0,1.0,0.96,-0.17116813,-0.356982,2046.8387,28189254.0,1.7419645,2.443461,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28191600.0,7.24359,1.35,7.752907,297.0,268.9436,273.75,275.35,274.66687,150.0,28191600.0,1.0,1.0,0.89,0.0068872576,-0.35712755,2047.1005,28192852.0,1.563909,2.7925267,3.1,0.7326892018318176,-1.5344934463500977,101325.0
28195200.0,31.570135,2.9,32.25751,297.0,269.06238,274.25,275.35,274.8545,150.0,28195200.0,1.0,1.0,0.92,0.16848847,-0.35727292,2047.3623,28196452.0,1.4023079,2.443461,3.6,0.7326892018318176,-1.5344934463500977,101325.0
28198800.0,62.41107,4.0,62.883965,297.0,269.06238,274.25,275.35,274.8545,150.0,28198800.0,1.0,1.0,0.92,0.3058716,-0.35741812,2047.624,28200052.0,1.2649248,2.9670596,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28202400.0,133.13287,6.0,135.76248,297.0,269.06238,274.25,275.35,274.8545,180.0,28202400.0,1.0,1.0,0.92,0.4094352,-0.3575631,2047.8857,28203650.0,1.1613611,3.6651914,2.1,0.7326892018318176,-1.5344934463500977,101325.0
28206000.0,172.90126,6.3333335,175.61678,297.0,269.06238,274.25,275.35,274.8545,150.0,28206000.0,1.0,1.0,0.92,0.46899036,-0.35770795,2048.1475,28207250.0,1.1018059,4.0142574,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28209600.0,187.67288,5.1666665,190.2626,303.0,270.39832,275.35,276.45,275.99576,240.0,28209600.0,1.0,1.0,0.93,0.47702202,-0.35785258,2048.4092,28210848.0,1.0937743,4.363323,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28213200.0,175.78044,4.0,177.7862,303.0,270.27988,274.85,276.45,275.7335,240.0,28213200.0,1.0,1.0,0.89,0.43240163,-0.35799703,2048.671,28214448.0,1.1383947,4.363323,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28216800.0,129.76599,2.0,130.2628,299.0,269.52966,273.75,275.95,274.9902,370.0,28216800.0,1.0,1.0,0.85,0.34103844,-0.3581413,2048.9326,28218048.0,1.2297579,4.363323,6.7,0.7326892018318176,-1.5344934463500977,101325.0
28220400.0,81.97582,0.8333333,82.360085,301.0,270.01804,273.75,276.45,275.2697,430.0,28220400.0,1.0,1.0,0.82,0.21273689,-0.3582854,2049.1943,28221646.0,1.3580594,4.363323,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28224000.0,28.819727,0.41666666,29.607319,295.0,268.657,272.55,275.35,274.22525,430.0,28224000.0,1.0,1.0,0.82,0.057492904,-0.35842928,2049.4563,28225246.0,1.5133034,4.537856,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28227600.0,1.7261904,0.0,1.4473684,295.0,268.657,272.55,275.35,274.22525,490.0,28227600.0,1.0,1.0,0.82,-0.116355725,-0.358573,2049.718,28228844.0,1.687152,4.712389,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28231200.0,0.0,0.0,0.0,298.0,269.24243,272.55,275.95,274.59888,460.0,28231200.0,1.0,1.0,0.79,-0.30229318,-0.35871652,2049.9797,28232444.0,1.8730896,4.712389,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28234800.0,0.0,0.0,0.0,295.0,268.53696,272.05,275.35,274.03433,490.0,28234800.0,1.0,1.0,0.79,-0.494991,-0.35885987,2050.2415,28236044.0,2.0657873,4.886922,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28238400.0,0.0,0.0,0.0,293.0,268.04932,272.05,274.85,273.75018,1370.0,28238400.0,1.0,1.0,0.82,-0.6892556,-0.35900304,2050.5032,28239642.0,2.260052,5.061455,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28242000.0,0.0,0.0,0.0,293.0,268.04932,272.05,274.85,273.75018,1220.0,28242000.0,1.0,1.0,0.82,-0.8781725,-0.359146,2050.765,28243242.0,2.448969,5.061455,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28245600.0,0.0,0.0,0.0,280.0,264.97644,271.45,273.75,272.8806,2440.0,28245600.0,0.9,0.9,0.85,-1.0486745,-0.3592888,2051.0266,28246840.0,2.6194708,4.886922,3.6,0.7326892018318176,-1.5344934463500977,101325.0
28249200.0,0.0,0.0,0.0,290.0,267.3202,271.45,274.25,273.17984,460.0,28249200.0,1.0,1.0,0.82,-1.1704396,-0.35943142,2051.2883,28250440.0,2.741236,5.061455,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28252800.0,0.0,0.0,0.0,292.0,267.78433,270.95,274.85,273.37607,460.0,28252800.0,1.0,1.0,0.76,-1.1900085,-0.3595738,2051.55,28254040.0,2.760805,5.2359877,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28256400.0,0.0,0.0,0.0,286.0,266.4468,269.85,273.75,272.28958,550.0,28256400.0,1.0,1.0,0.75,-1.094321,-0.35971606,2051.8118,28257638.0,2.6651173,5.061455,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28260000.0,0.0,0.0,0.0,269.0,262.46683,269.25,273.15,271.7305,520.0,28260000.0,0.8,0.8,0.75,-0.9346239,-0.3598581,2052.0737,28261238.0,2.5054202,5.061455,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28263600.0,0.0,0.0,0.0,285.0,266.30103,269.25,273.75,272.11047,580.0,28263600.0,1.0,1.0,0.72,-0.7496697,-0.35999995,2052.3354,28264836.0,2.320466,5.2359877,6.7,0.7326892018318176,-1.5344934463500977,101325.0
28267200.0,0.0,0.0,0.0,285.0,266.30103,269.25,273.75,272.11047,580.0,28267200.0,1.0,1.0,0.72,-0.5563238,-0.36014163,2052.5972,28268436.0,2.1271203,5.2359877,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28270800.0,0.0,0.0,0.0,285.0,266.1791,268.75,273.75,271.9906,580.0,28270800.0,1.0,1.0,0.7,-0.36274466,-0.36028314,2052.859,28272036.0,1.9335409,5.2359877,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28274400.0,0.278125,0.0,0.2975,282.0,265.5957,268.75,273.15,271.55655,580.0,28274400.0,1.0,1.0,0.72,-0.17440833,-0.36042443,2053.1206,28275634.0,1.7452047,5.2359877,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28278000.0,10.896875,0.0,7.4487123,282.0,265.5957,268.75,273.15,271.55655,580.0,28278000.0,1.0,1.0,0.72,0.0035234103,-0.36056554,2053.3823,28279234.0,1.5672729,4.886922,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28281600.0,67.17778,14.305555,73.20731,285.0,266.30103,269.25,273.75,272.11047,520.0,28281600.0,1.0,1.0,0.72,0.16498737,-0.36070648,2053.644,28282832.0,1.4058089,5.061455,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28285200.0,128.31674,80.49379,153.53142,277.0,264.44836,269.25,273.75,272.11047,520.0,28285200.0,0.9,1.0,0.72,0.30225378,-0.36084723,2053.9058,28286432.0,1.2685425,4.886922,5.2,0.7326892018318176,-1.5344934463500977,101325.0
28288800.0,111.5,434.08047,290.567,276.0,264.10034,269.25,274.85,272.8077,520.0,28288800.0,0.8,1.0,0.67,0.40577373,-0.36098778,2054.1675,28290032.0,1.1650226,4.886922,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28292400.0,107.27691,604.8514,386.8719,261.0,260.5927,268.75,274.85,272.6163,2000.0,28292400.0,0.3,0.4,0.64,0.46542028,-0.36112815,2054.4292,28293630.0,1.105376,4.886922,6.2,0.7326892018318176,-1.5344934463500977,101325.0
28296000.0,142.98293,469.43457,356.62305,264.0,261.107,268.75,274.85,272.6163,2000.0,28296000.0,0.4,0.5,0.64,0.47371376,-0.36126834,2054.691,28297230.0,1.0970826,4.537856,4.1,0.7326892018318176,-1.5344934463500977,101325.0
28299600.0,95.39565,591.89886,345.63168,268.0,262.152,268.75,275.95,273.26288,7620.0,28299600.0,0.4,0.6,0.59,0.42949584,-0.36140835,2054.953,28300828.0,1.1413004,4.537856,5.7,0.7326892018318176,-1.5344934463500977,101325.0
28303200.0,60.27436,701.5722,293.5836,264.0,261.14954,268.75,277.05,273.94006,2000.0,28303200.0,0.1,0.1,0.55,0.33859476,-0.36154816,2055.2146,28304428.0,1.2322016,4.537856,4.6,0.7326892018318176,-1.5344934463500977,101325.0
28306800.0,58.986168,357.66708,146.16011,267.0,261.96515,268.15,276.45,273.4221,2000.0,28306800.0,0.3,0.3,0.55,0.21073641,-0.36168778,2055.4763,28308028.0,1.36006,5.061455,3.6,0.7326892018318176,-1.5344934463500977,101325.0
28310400.0,27.164474,87.94797,30.291336,261.0,260.44897,268.15,274.85,272.48816,2000.0,28310400.0,0.3,0.6,0.62,0.055870857,-0.36182722,2055.738,28311626.0,1.5149255,5.061455,2.6,0.7326892018318176,-1.5344934463500977,101325.0
28314000.0,1.75,14.748071,3.7864077,252.0,258.2018,268.15,273.15,271.38184,2000.0,28314000.0,0.2,0.4,0.69,-0.117682554,-0.3619665,2055.9998,28315226.0,1.6884788,4.886922,2.6,0.7326892018318176,-1.5344934463500977,101325.0
28317600.0,0.0,0.0,0.0,250.0,257.63464,268.15,272.55,271.00208,2000.0,28317600.0,0.2,0.5,0.72,-0.3034156,-0.36210555,2056.2615,28318824.0,1.8742119,4.537856,2.1,0.7326892018318176,-1.5344934463500977,101325.0
28321200.0,0.0,0.0,0.0,264.0,261.29016,268.75,272.05,270.86813,880.0,28321200.0,0.8,0.9,0.78,-0.4960105,-0.36224443,2056.5232,28322424.0,2.0668068,3.3161256,2.6,0.7326892018318176,-1.5344934463500977,101325.0
28324800.0,0.0,0.0,0.0,270.0,262.68582,268.75,272.05,270.86813,880.0,28324800.0,0.9,0.9,0.78,-0.6903008,-0.3623831,2056.785,28326024.0,2.2610972,4.363323,1.5,0.7326892018318176,-1.5344934463500977,101325.0
