,HDifHor,HDirNor,HGloHor,HHorIR,TBlaSky,TDewPoi,TDryBul,TWetBul,ceiHei,cloTim,nOpa,nTot,relHum,solAlt,solDec,solHouAng,solTim,solZen,winDir,winSpe,lat,lon,pAtm
16232400.0,231.45368173677628,57.73776826303299,269.1627595457312,425.44572657754975,294.2738149982609,289.45107614177545,298.2134514377542,292.67401102144424,2250.8056272741865,16232400.0,0.957890412170593,1.0,0.6301753863896409,0.8178471641181266,0.39447821452193066,1177.327610799711,16232616.821917808,0.7529491847508574,1.672389027190535,3.3402787006064636,0.7326892018318176,-1.5344934463500977,101325.0
16236000.0,231.28388329074807,66.27886124724122,274.3350178618409,423.7890662624411,293.9818460821561,289.897270307149,297.9476576156268,292.8596787822845,2160.5583484945773,16236000.0,0.9512694077949001,1.0,0.6595111391315722,0.8060157407908679,0.3943975815489956,1177.5893861256777,16236216.479452055,0.7647806046760246,1.7968040884357608,3.3464508296147875,0.7326892018318176,-1.5344934463500977,101325.0
16239600.0,231.11408484471988,74.81995423144946,279.50727617795064,422.13240594733253,293.6898771660513,290.3434644725225,297.6818637934994,293.0453465431248,2070.3110697149687,16239600.0,0.9446484034192072,1.0,0.6888468918735033,0.7941843174636092,0.3943169485760606,1177.8511614516447,16239816.136986302,0.7766120246011917,1.9212191496809867,3.352622958623111,0.7326892018318176,-1.5344934463500977,101325.0
16243200.0,230.94428639869167,83.36104721565769,284.67953449406036,420.4757456322239,293.3979082499465,290.78965863789597,297.416069971372,293.23101430396514,1980.0637909353595,16243200.0,0.9380273990435143,1.0,0.7181826446154347,0.7823528941363505,0.3942363156031256,1178.1129367776114,16243415.794520548,0.7884434445263588,2.0456342109262127,3.3587950876314348,0.7326892018318176,-1.5344934463500977,101325.0
16246800.0,230.77448795266346,91.90214019986593,289.8517928101701,418.81908531711525,293.10593933384166,291.2358528032695,297.15027614924463,293.4166820648054,1889.8165121557504,16246800.0,0.9314063946678214,1.0,0.7475183973573658,0.7705214708090917,0.3941556826301906,1178.374712103578,16247015.452054795,0.800274864451526,2.1700492721714384,3.364967216639758,0.7326892018318176,-1.5344934463500977,101325.0
16250400.0,230.60468950663528,100.44323318407416,295.0240511262798,417.1624250020066,292.81397041773687,291.68204696864296,296.8844823271172,293.6023498256457,1799.5692333761415,16250400.0,0.9247853902921285,1.0,0.7768541500992971,0.758690047481833,0.39407504965725554,1178.6364874295448,16250615.10958904,0.8121062843766931,2.2944643334166646,3.371139345648082,0.7326892018318176,-1.5344934463500977,101325.0
16254000.0,230.43489106060707,108.9843261682824,300.1963094423895,415.50576468689803,292.5220015016321,292.1282411340165,296.61868850498985,293.788017586486,1709.3219545965326,16254000.0,0.9181643859164356,1.0,0.8061899028412283,0.7468586241545743,0.3939944166843205,1178.8982627555115,16254214.767123288,0.8239377043018602,2.4188793946618903,3.3773114746564055,0.7326892018318176,-1.5344934463500977,101325.0
16257600.0,230.26509261457886,117.52541915249063,305.36856775849924,413.8491043717894,292.2300325855273,292.57443529938996,296.3528946828624,293.9736853473263,1619.0746758169234,16257600.0,0.9115433815407427,1.0,0.8355256555831596,0.7350272008273155,0.3939137837113855,1179.1600380814782,16257814.424657535,0.8357691242270273,2.543294455907116,3.3834836036647293,0.7326892018318176,-1.5344934463500977,101325.0
16261200.0,230.09529416855068,126.06651213669886,310.54082607460896,412.19244405668076,291.93806366942243,293.0206294647635,296.08710086073506,294.15935310816656,1528.8273970373145,16261200.0,0.9049223771650498,1.0,0.8648614083250908,0.7231957775000568,0.3938331507384505,1179.4218134074451,16261414.08219178,0.8476005441521945,2.6677095171523417,3.3896557326730528,0.7326892018318176,-1.5344934463500977,101325.0
16264800.0,229.92549572252247,134.6076051209071,315.7130843907187,410.5357837415721,291.64609475331764,293.466823630137,295.82130703860764,294.3450208690069,1438.5801182577054,16264800.0,0.8983013727893568,1.0,0.8941971610670221,0.7113643541727981,0.39375251776551545,1179.6835887334119,16265013.739726027,0.8594319640773617,2.792124578397568,3.3958278616813766,0.7326892018318176,-1.5344934463500977,101325.0
16268400.0,229.7556972764943,143.14869810511533,320.88534270682834,408.8791234264635,291.35412583721285,293.9130177955105,295.5555132164803,294.53068862984713,1348.3328394780965,16268400.0,0.8916803684136638,1.0,0.9235329138089533,0.6995329308455394,0.3936718847925805,1179.9453640593786,16268613.397260275,0.8712633840025288,2.9165396396427936,3.4019999906897,0.7326892018318176,-1.5344934463500977,101325.0
16272000.0,229.58589883046608,151.68979108932356,326.05760102293806,407.2224631113549,291.062156921108,294.359211960884,295.28971939435286,294.71635639068745,1258.0855606984874,16272000.0,0.8850593640379709,1.0,0.9528686665508845,0.6877015075182806,0.39359125181964544,1180.2071393853453,16272213.05479452,0.8830948039276959,3.0409547008880193,3.4081721196980235,0.7326892018318176,-1.5344934463500977,101325.0
16275600.0,218.55249054791176,145.7180470505806,311.21258607629227,407.2691437185627,291.07024352191246,294.4221736960215,295.1936739568841,294.71657154658067,1234.4457255324273,16275600.0,0.8895616470134422,1.0,0.9595970670654349,0.6351919960077494,0.39350752103818604,1180.4689088586258,16275812.664383562,0.9356043134650139,3.1650208414417422,3.3959692145047122,0.7326892018318176,-1.5344934463500977,101325.0
16279200.0,205.44982324887627,136.98195310270404,292.5547571748359,407.6402702157356,291.1354835545091,294.41213877778074,295.1299615450646,294.68146239676975,1223.4930224832335,16279200.0,0.8961826513891351,1.0,0.9620193052509604,0.5749342772242141,0.3934232001979601,1180.730677217109,16279412.264840182,0.9958620305475034,3.289020520911369,3.380266302796804,0.7326892018318176,-1.5344934463500977,101325.0
16282800.0,192.3471559498408,128.2458591548275,273.89692827337956,408.01139671290844,291.2007235871058,294.40210385954,295.06624913324504,294.6463532469588,1212.5403194340397,16282800.0,0.902803655764828,1.0,0.9644415434364859,0.5146765584406787,0.3933388793577342,1180.9924455755922,16283011.865296803,1.056119747629993,3.4130202003809957,3.364563391088895,0.7326892018318176,-1.5344934463500977,101325.0
16286400.0,179.24448865080532,119.50976520695099,255.23909937192315,408.38252321008133,291.26596361970246,294.3920689412992,295.0025367214255,294.6112440971479,1201.587616384846,16286400.0,0.9094246601405209,1.0,0.9668637816220114,0.45441883965714336,0.3932545585175083,1181.2542139340753,16286611.465753425,1.1163774647124827,3.537019879850623,3.3488604793809866,0.7326892018318176,-1.5344934463500977,101325.0
16290000.0,166.14182135176986,110.77367125907446,236.5812704704668,408.7536497072542,291.33120365229917,294.38203402305845,294.938824309606,294.576134947337,1190.634913335652,16290000.0,0.9160456645162138,1.0,0.9692860198075368,0.394161120873608,0.3931702376772824,1181.5159822925584,16290211.066210046,1.176635181794972,3.6610195593202497,3.333157567673078,0.7326892018318176,-1.5344934463500977,101325.0
16293600.0,153.03915405273438,102.03757731119792,217.9234415690104,409.12477620442706,291.3964436848958,294.3719991048177,294.87511189778644,294.54102579752606,1179.6822102864583,16293600.0,0.9226666688919067,1.0,0.9717082579930624,0.33390340209007263,0.39308591683705646,1181.7777506510417,16293810.666666666,1.2368928988774617,3.7850192387898765,3.3174546559651694,0.7326892018318176,-1.5344934463500977,101325.0
16297200.0,139.9364867536989,93.30148336332138,199.26561266755402,409.49590270159996,291.4616837174925,294.3619641865769,294.81139948596694,294.50591664771514,1168.7295072372644,16297200.0,0.9292876732675996,1.0,0.9741304961785878,0.27364568330653727,0.39300159599683054,1182.0395190095248,16297410.267123288,1.2971506159599513,3.909018918259503,3.3017517442572606,0.7326892018318176,-1.5344934463500977,101325.0
16300800.0,126.83381945466341,84.56538941544486,180.60778376609767,409.86702919877285,291.52692375008917,294.35192926833616,294.7476870741474,294.47080749790416,1157.7768041880709,16300800.0,0.9359086776432926,1.0,0.9765527343641133,0.2133879645230019,0.39291727515660463,1182.301287368008,16301009.867579909,1.357408333042441,4.03301859772913,3.286048832549352,0.7326892018318176,-1.5344934463500977,101325.0
16304400.0,113.73115215562794,75.82929546756831,161.94995486464128,410.2381556959457,291.5921637826859,294.3418943500954,294.6839746623279,294.43569834809324,1146.824101138877,16304400.0,0.9425296820189855,1.0,0.9789749725496388,0.15313024573946654,0.3928329543163787,1182.5630557264913,16304609.46803653,1.4176660501249305,4.157018277198757,3.2703459208414434,0.7326892018318176,-1.5344934463500977,101325.0
16308000.0,100.62848485659245,67.09320151969179,143.29212596318493,410.6092821931186,291.6574038152825,294.33185943185464,294.62026225050835,294.4005891982823,1135.8713980896832,16308000.0,0.9491506863946784,1.0,0.9813972107351643,0.09287252695593118,0.3927486334761528,1182.8248240849744,16308209.06849315,1.47792376720742,4.281017956668384,3.254643009133535,0.7326892018318176,-1.5344934463500977,101325.0
16311600.0,87.52581755755699,58.35710757181525,124.63429706172855,410.9804086902914,291.7226438478792,294.32182451361393,294.5565498386888,294.3654800484714,1124.9186950404894,16311600.0,0.9557716907703713,1.0,0.9838194489206897,0.032614808172395815,0.3926643126359269,1183.0865924434574,16311808.668949772,1.5381814842899095,4.405017636138011,3.238940097425626,0.7326892018318176,-1.5344934463500977,101325.0
16315200.0,74.4231502585215,49.62101362393872,105.97646816027219,411.3515351874643,291.7878838804759,294.31178959537317,294.4928374268693,294.3303708986605,1113.9659919912956,16315200.0,0.9623926951460642,1.0,0.9862416871062153,-0.02764291061113955,0.39257999179570097,1183.3483608019405,16315408.269406393,1.5984392013723991,4.529017315607637,3.223237185717718,0.7326892018318176,-1.5344934463500977,101325.0
16318800.0,61.320482959486014,40.88491967606218,87.31863925881581,411.7226616846372,291.8531239130726,294.3017546771324,294.42912501504975,294.29526174884955,1103.0132889421018,16318800.0,0.9690136995217572,1.0,0.9886639252917407,-0.08790062939467491,0.39249567095547505,1183.6101291604239,16319007.869863013,1.6586969184548888,4.653016995077264,3.207534274009809,0.7326892018318176,-1.5344934463500977,101325.0
16322400.0,48.217815660450555,32.148825728185656,68.66081035735942,412.09378818181005,291.9183639456692,294.29171975889165,294.36541260323025,294.2601525990386,1092.0605858929082,16322400.0,0.9756347038974501,1.0,0.9910861634772662,-0.14815834817821028,0.39241135011524914,1183.871897518907,16322607.470319634,1.7189546355373784,4.777016674546891,3.1918313623019006,0.7326892018318176,-1.5344934463500977,101325.0
16326000.0,35.115148361415066,23.412731780309116,50.00298145590307,412.46491467898295,291.98360397826593,294.2816848406509,294.3017001914107,294.22504344922766,1081.1078828437144,16326000.0,0.982255708273143,1.0,0.9935084016627918,-0.20841606696174564,0.3923270292750232,1184.13366587739,16326207.070776256,1.7792123526198678,4.901016354016518,3.1761284505939917,0.7326892018318176,-1.5344934463500977,101325.0
16329600.0,22.012481062379607,14.67663783243259,31.345152554446713,412.83604117615585,292.0488440108626,294.2716499224101,294.2379877795912,294.18993429941673,1070.1551797945206,16329600.0,0.9888767126488359,1.0,0.9959306398483172,-0.268673785745281,0.3922427084347973,1184.3954342358734,16329806.671232877,1.8394700697023574,5.0250160334861445,3.1604255388860834,0.7326892018318176,-1.5344934463500977,101325.0
16333200.0,8.909813763344118,5.940543884556064,12.687323652990301,413.2071676733287,292.1140840434593,294.26161500416936,294.17427536777166,294.1548251496058,1059.2024767453267,16333200.0,0.9954977170245288,1.0,0.9983528780338427,-0.32893150452881637,0.3921583875945714,1184.6572025943565,16333406.271689497,1.899727786784847,5.149015712955771,3.144722627178175,0.7326892018318176,-1.5344934463500977,101325.0
16336800.0,0.3146666783720391,0.21536497002867258,0.2115125960955337,412.24695632446844,291.9303541488299,294.04977221902647,294.1086148475403,294.0037910078214,1069.074188650471,16336800.0,0.9837515981502185,0.9837223744555695,0.9914487845277133,-0.36255239467370454,0.39207289262449363,1184.9189731824345,16337005.89041096,1.9333486769297352,5.147678442741638,3.169447284855255,0.7326892018318176,-1.5344934463500977,101325.0
16340400.0,1.2980000482846614,0.8883805013682744,0.8724894588940764,408.45765205278786,291.2175631588452,293.4090877167166,294.0388145969339,293.6064162580934,1123.197782333583,16340400.0,0.9329753423696512,0.9328547946292244,0.9647262361768174,-0.3395700239614673,0.39198490262848057,1185.1807485084012,16340605.547945205,1.91036630983222,4.880000154449515,3.2800805274754357,0.7326892018318176,-1.5344934463500977,101325.0
16344000.0,2.2813334181972835,1.5613960327078762,1.5334663216926192,404.6683477811073,290.5047721688606,292.76840321440676,293.9690143463274,293.20904150836543,1177.3213760166952,16344000.0,0.8821990865890839,0.8819872148028791,0.9380036878259215,-0.31658765324923,0.39189691263246756,1185.4425238343679,16344205.205479452,1.8873839427347052,4.612321866157393,3.390713770095616,0.7326892018318176,-1.5344934463500977,101325.0
16347600.0,3.264666788109906,2.234411564047478,2.194443184491162,400.8790435094267,289.7919811788759,292.1277187120969,293.89921409572094,292.81166675863744,1231.4449696998074,16347600.0,0.8314228308085165,0.831119634976534,0.9112811394750255,-0.29360528253699275,0.3918089226364545,1185.7042991603346,16347804.863013698,1.8644015756371903,4.34464357786527,3.501347012715797,0.7326892018318176,-1.5344934463500977,101325.0
16351200.0,4.248000158022528,2.9074270953870798,2.8554200472897047,397.08973923774613,289.0791901888913,291.48703420978705,293.8294138451145,292.41429200890946,1285.5685633829196,16351200.0,0.7806465750279492,0.7802520551501888,0.8845585911241296,-0.2706229118247555,0.3917209326404415,1185.9660744863013,16351404.520547945,1.8414192085396754,4.076965289573147,3.6119802553359777,0.7326892018318176,-1.5344934463500977,101325.0
